17235|||Agrar GmbH Neustrelitz|Neustrelitz Stadt|123791|413|03981 200385||Wiesenthal 6|||Landwirtschaft|Agrar GmbH Neustrelitz|http://www.firmenwissen.de/az/firmeneintrag/17235/3490021183/AGRAR_GMBH_NEUSTRELITZ.html
18442|||Agrar GmbH  Niepars|Niepars|375894|1253|038321 314||Waldweg 6|||Landwirtschaft|Agrar GmbH Niepars|http://adresse.dastelefonbuch.de/Niepars/2-Landwirtschaft-Agrar-GmbH-Niepars-Niepars-Waldweg.html
99192|||Agrar GmbH Nottleben|Nottleben|71191|237|036208 79606||Am Flattich 6|||Landmaschinenhändler|Agrar GmbH Nottleben|http://www.stadtbranchenbuch-thueringen.de/nottleben/846723.html
17322|||Agrar GmbH Pampow- Blankensee & Co.KG|Blankensee|216272|721|039744 50247||Siedlung 11A|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Pampow-Blankensee & Co. KG|http://www.blankensee.de/
17322|||Extensive Rinderproduktion GmbH Pampow-Blankensee|Blankensee|158933|530|039744 50247||Siedlung 11A|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Pampow-Blankensee & Co. KG|http://www.blankensee.de/
16248|||Agrar GmbH Parstein-Bölkendorf|Parsteinsee|193301|644|033365 282||Angermünder Str. 3|||Dienstleistungen|Agrar GmbH Parstein/ Bölkendorf|http://www.firmenwissen.de/az/firmeneintrag/16248/3250028927/AGRAR_GMBH_PARSTEIN_BOELKENDORF.html
3159|||Agrar GmbH Preschen|Neiße-Malxetal|53793|179|035600 6561||Dorfstraße 14|||Landwirtschaft|Agrar GmbH Preschen|http://branchenbuch.meinestadt.de/neisse-malxetal/company/3689858
39114|||Agrar GmbH Randau/Calenberge|Magdeburg Landeshauptstadt|293447|978|03928 402097||Prinzenwiese 1|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Randau|http://www.dasoertliche.de/Themen/Agrar-GmbH-Randau-Calenberge-Magdeburg-Randau-Calenberge-Prinzenwiese
39649|||Agrar GmbH Sachau|Gardelegen Hansestadt|208434|695|039087 235||Dorfstraße 52|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Sachau|http://www.firmenwissen.de/az/firmeneintrag/39639/3350005242/AGRAR_GMBH_SACHAU.html
19246|||Agrar GmbH Schaaletal Kogel|Kogel|62348|208|038851 25268||Caminer Str. 64D|||Landwirtschaft|Agrar GmbH Schaaletal Kogel|http://www.dasoertliche.de/Themen/Agrar-GmbH-Schaaletal-Kogel-Kogel-Caminer-Str
19386|||Agrar GmbH Schlemmin|Kritzow|227647|759|038733 20231||Am Hof 20|||Landwirtschaftsbetrieb|Agrar GmbH Schlemmin|http://www.firmenwissen.de/az/firmeneintrag/19386/3330028455/AGRAR_GMBH_SCHLEMMIN.html
14913|||Agrar GmbH Schlenzer|Niederer Fläming|133628|445|033746 72252||Fröhdener Weg 4||||Agrar GmbH Schlenzer|http://www.firmenwissen.de/az/firmeneintrag/14913/2011614073/AGRAR_GMBH_SCHLENZER.html
3116|||Agrar GmbH Schorbus|Drebkau Stadt|216814|723|035602 731||Schwarzer Weg 110|||Landwirtschaft|Agrar GmbH Schorbus, Sitz Drebkau|http://web2.cylex.de/firma-home/schorbus-agrar-gmbh-9393230.html
16792|||Agrar-GmbH Schorfheide|Zehdenick Stadt|390408|1301|03307 36824||Wesendorfer Str. 1|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Schorfheide|http://www.buckower.com/
6567|||agrar GmbH Seega-Wippertal|Kyffhäuserland|489413|1631|034671 79846||Göllinger Str. 165|||Grosshändler|agrar GmbH Seega - Wippertal|http://www.agrar-gmbh-seega-wippertal.de/
39164|||Agrar GmbH Seehausen|Wanzleben-Börde Stadt|76272|254|039407 324||Breiter Weg 39||||Agrar GmbH Seehausen|http://www.dasoertliche.de/Themen/Agrar-GmbH-Seehausen-Landwirtschaft-Wanzleben-B%C3%B6rde-Seehausen-Breiter-Weg
19230|||Agrar GmbH Setzin|Setzin|315556|1052|038856 30535||Dorfstraße 8||||Agrar GmbH Setzin|http://www.firmenwissen.de/az/firmeneintrag/19230/3330019853/AGRAR_GMBH_SETZIN.html
19372|||Agrar GmbH Stolpe|Stolpe|193640|645|038725 20212||Schulstraße 2|||Landwirtschaft|Agrar GmbH Stolpe|http://adresse.dastelefonbuch.de/Stolpe%20b%20Parchim/3-Landhandel-Agrar-GmbH-Stolpe-Stolpe-Schulstr.html
9249|||Agrar GmbH Taura|Taura|60316|201|03724 668877||Köthensdorfer Hauptstraße 15|||Landwirtschaftliche Betriebe|Agrar GmbH Taura|http://www.firmenwissen.de/az/firmeneintrag/09249/3030176590/AGRAR_GMBH_TAURA.html
7554|||Agrar GmbH Trebnitz|Gera Stadt|151154|504|0365 22202||Trebnitz 66|||Landwirtschaft|Agrar GmbH Trebnitz|http://www.agrar-nöbdenitz.de/agrar-gmbh-trebnitz/
17099|||Agrar GmbH & Co. KG Sandhagen|Galenbeck|999967|3333|039607 20212||Am Berge 1|||Landwirtschaftsbetrieb|Agrar GmbH und Co. KG Sandhagen|http://www.firmenwissen.de/az/firmeneintrag/17099/3490003472/AGRAR_GMBH_CO_KG_SANDHAGEN.html
16818|||AGRAR GmbH Walsleben|Walsleben|229438|765|033920 69281||Dorfstraße 25|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Walsleben|http://www.firmenwissen.de/az/firmeneintrag/16818/3270002265/AGRAR_GMBH_WALSLEBEN.html
39646|||Agrar GmbH Weddendorf|Oebisfelde-Weferlingen Stadt|299587|999|039002 42125||Drömlingsstraße 54|||Molkerei|Agrar GmbH Weddendorf|http://www.firmenwissen.de/az/firmeneintrag/39646/3350001969/AGRAR_GMBH_WEDDENDORF.html
1561|||Agrar GmbH Weideland in|Großenhain Stadt|212154|707|03522 38541||Elligaststraße|||Landwirtschaft|Agrar GmbH Weideland|http://www.firmenwissen.de/az/firmeneintrag/01561/3070282764/AGRAR_GMBH_WEIDELAND.html
15936|||Agrar GmbH Wildau Wentdorf|Dahmetal|139961|467|035453 258||Wildau-Wentdorf 18||||Agrar GmbH Wildau-Wentdorf|http://www.klicktel.de/branchenbuch/dahmetal/171714752B4662292/agrar-gmbh-wildau-wentdorf-schweinezuchtanl.html
39326|||Agrar GmbH Wolmirstedt|Wolmirstedt Stadt|266828|889|039201 21284||Glindenberger Chaussee 6|||Nahrungsmittel Einzelhandel|Agrar GmbH Wolmirstedt|http://www.agrar-gmbh-wms.de/
39365|||Agrar GmbH Wormsdorf|Eilsleben|182141|607|039409 370||Heidberg 1|||Landwirtschaft|Agrar GmbH Wormsdorf|http://www.firmenwissen.de/az/firmeneintrag/39365/3170028123/AGRAR_GMBH_WORMSDORF.html
17209|||AGRAR GmbH Wredenhagen|Wredenhagen|166658|556|039922 828812||Dorfstr. 23|||Landwirtschaftliche Genossenschaften|Agrar GmbH Wredenhagen|http://www.firmenwissen.de/az/firmeneintrag/17209/3490067103/AGRAR_GMBH_WREDENHAGEN.html
37318|||Agrar GmbH Wüstheuterode|Wüstheuterode|52577|175|036087 90281||Bei der Warte 1|||Landwirtschaftsbetrieb|Agrar GmbH Wüstheuterode|http://www.unternehmen24.info/Firmeninformationen/DE/168534
19273|||Agrar Zeetze GmbH|Amt Neuhaus|91825|306|038845 41205||Schulstieg 5|||Landwirtschaft|Agrar GmbH Zeetze|http://zeetze.branchen-info.net/fp_4067154.php
17209|||AGRAR GmbH Zepkow|Zepkow|232172|774|039925 2243||Wredenhagener Str. 3||||Agrar GmbH Zepkow|http://www.firmenwissen.de/az/firmeneintrag/17209/3490086565/AGRAR_GMBH_ZEPKOW.html
6578|||Agrar-GmbH Zum Himmelsberg|Oldisleben|78061|260|034673 7530||Frankenhäuser Str. 67|||Landwirtschaft|Agrar GmbH Zum Himmelsberg|http://www.unternehmen24.info/Firmeninformationen/DE/138253
6577|||Agrar GmbH zur Schmücke|Oberheldrungen|426658|1422|034673 91247||Harraser Weg 26|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Zur Schmücke|http://web2.cylex.de/firma-home/agrar-gmbh-zur-schmuecke-8223117.html
85630|||Agrar Grasbrunn GmbH & Co. KG|Grasbrunn|125119|417|089 4569630||Keferloh 1b|||Landwirtschaftsbetrieb|Agrar Grasbrunn e.K. Inh. Wilhelm von Finck|http://www.immowelt.de/adressen/makler/detail.aspx?agid=2D4B090F23A64161A6D375753DD41E0A
8626|||Agrar-Holding GmbH Eichigt/Vogtland|Eichigt|164600|549|037430 6280||An Der MPA 1|||Verwaltungsgesellschaften|Agrar Holding GmbH Eichigt/ Vogtland|http://www.agrofarm2000.de/
19079|||Agrar Mirow GmbH|Plate|42719|142|03861 2166||Plater Str. 12|||Landwirtschaft|Agrar Mirow GmbH|http://www.firmenwissen.de/az/firmeneintrag/19079/3330191274/AGRAR_MIROW_GMBH.html
99880|||Agrar MUKU e.G.Waltershausen u.Co.KG|Waltershausen Stadt|260620|869|03622 60039||Eisenacher Landstraße 15|||Tierzucht und Tierhaltung|Agrar MUKU e.G. Waltershausen und Co. KG|http://www.unternehmen24.info/Firmeninformationen/DE/122254
16303|||Agrar Produkt GmbH Kunow|Schwedt/Oder Stadt|408128|1360|033331 65222||Kunower Dorfstraße 63|||Landwirtschaftliche Produkte Einzelhandel|Agrar Produkt GmbH Produktion, Erwerb und Handel Kunow|http://adresse.dastelefonbuch.de/Schwedt%2FOder/3-Landwirtschaft-Agrar-Produkt-GmbH-Kunow-Schwedt-Oder-Kunower-Dorfstr.html
19339|||Agrar Produkte Uenze GmbH|Plattenburg|57828|193|038784 60931||Postweg 6|||Landwirtschaftliche Produkte Einzelhandel|Agrar Produkte Uenze GmbH|http://www.plattenburg.de/verzeichnis/mandat.php?mandat=20045&kategorie=660
17391|||Agrar- Produktions- Vermarktungs GmbH Krien|Krien|455772|1519|039723 20218||Molkereistraße 27|||Landwirtschaftsbetrieb|Agrar Produktions- Vermarktungs- GmbH|http://www.schueleratwork.de/agrar-produktions-vermarktungs-gmbh-krien
16837|||Agrar Rheinsberg GmbH|Rheinsberg Stadt|535882|1786|033923 71256||Wittstocker Str. 1|||Landwirtschaftliche Produkte Einzelhandel|agrar rheinsberg west GmbH|http://www.firmenwissen.de/az/firmeneintrag/16837/3270162120/AGRAR_RHEINSBERG_GMBH.html
16837|||agrar rheinsberg süd GmbH|Rheinsberg Stadt|192849|643|033923 71256||Wittstocker Str. 1|||Landwirtschaftliche Produkte Einzelhandel|agrar rheinsberg west GmbH|http://www.firmenwissen.de/az/firmeneintrag/16837/3270162120/AGRAR_RHEINSBERG_GMBH.html
16837|||agrar rheinsberg nord GmbH|Rheinsberg Stadt|102101|340|033923 71256||Wittstocker Str. 1|||Landwirtschaftliche Produkte Einzelhandel|agrar rheinsberg west GmbH|http://www.unternehmen24.info/Firmeninformationen/DE/3015210
16837|||agrar rheinsberg west GmbH|Rheinsberg Stadt|69705|232|033923 71256||Wittstocker Str. 1|||Landwirtschaftliche Produkte Einzelhandel|agrar rheinsberg west GmbH|http://www.online-handelsregister.de/handelsregisterauszug/br/Neuruppin/A/agrar+rheinsberg+west+GmbH/378630
17329|||Agrar Schwennenz GmbH|Grambow|57241|191|039749 20811||Ladenthin 16|||Landwirtschaft|Agrar Schwennenz GmbH|http://www.firmenwissen.de/az/firmeneintrag/17329/3490180063/AGRAR_SCHWENNENZ_GMBH.html
4600|||Agrar T & P GmbH Mockzig|Altenburg Stadt|297289|991|034494 80471||Prisselberger Straße 5|||Futterhandlung|Agrar T & P GmbH Mockzig|http://agrargmbhmockzig.de/
17375|||Agrar Uecker-West GmbH Liepgarten|Liepgarten|312251|1041|039771 22730||Kolonienstraße 5A|||Landwirtschaftsbetrieb|Agrar Uecker-West GmbH|http://www.firmenwissen.de/az/firmeneintrag/17375/3490158300/AGRAR_UECKER_WEST_GMBH.html
17375|||Agrar Liepgarten GmbH|Liepgarten|89315|298|039771 22730||Kolonienstraße 5A|||Landwirtschaftsbetrieb|Agrar Uecker-West GmbH|http://www.firmenwissen.de/az/firmeneintrag/17375/3490166460/AGRAR_LIEPGARTEN_GMBH.html
16515|||Agrar- und Handels- GmbH Mühlenbeck|Mühlenbecker Land|167043|557|03301 5750||An den Eichen 1|||Tierzucht und Tierhaltung|Agrar und Handels GmbH Mühlenbeck|http://www.firmenwissen.de/az/firmeneintrag/16515/2010438497/AGRAR_UND_HANDELS_GMBH_MUEHLENBECK.html
17237|||Agrar und Handels GmbH Wokuhl|Wokuhl-Dabelow|229736|766|039825 20484||Grammertin|||Getreide Großhandel|Agrar Und Handels GmbH Wokuhl|http://www.landwirtschaft-artenvielfalt.de/betrieb/368/
4519|||Agrar & Umwelt AG Loberaue|Rackwitz|719081|2397|034202 3744100||Eilenburger Str. 14|||Grosshändler|Agrar und Umwelt AG Loberaue|http://www.smul.sachsen.de/bildung/ausbildungsbetriebe/Agrar_und_Umwelt_AGLoberaue_Zschortau.html
1833|||Agrar- und Vermögensgenossenschaft e. G. Stolpen|Stolpen Stadt|145604|485|035973 64824||Stolpener Landstraße 3|||Landwirtschaftliche Genossenschaften|Agrar und Vermögensgenossenschaft e.G. Stolpen|http://www.unternehmen24.info/Firmeninformationen/DE/1295281
18184|||Agrar Union GmbH Poppendorf & Co. KG|Poppendorf|505895|1686|038202 2450||Dorfstraße 30|||Landwirtschaftsbetrieb|Agrar Union GmbH Poppendorf & Co. Kommaditgesellschaft|http://adresse.dastelefonbuch.de/Poppendorf/2-Landwirtschaft-Agrar-Union-GmbH-Co-KG-Poppendorf-Dorfstr.html
7819|||Agrar- und Dienstleistungsgenossenschaft Geroda eG|Geroda|445731|1486|036482 32274||Ortsstraße 37|||Landwirtschaftliche Produkte Einzelhandel|Agrar- u. Dienstleistungsgenossenschaft Geroda e.G.|http://www.stadtbranchenbuch-thueringen.de/geroda-bei-neustadt/3670774.html
17237|||Agrar- & Handelsgenossenschaft e.G.|Blankensee|131971|440|03344 3538||Eberswalder Str. 34|||Metzgerei|Agrar- u. Handelsgenossenschaft eG|http://www.stadtbranchenbuch-bad-freienwalde-oder.de/355355.html
39171|||Agrar-u.Milchhof Stemmern GmbH|Sülzetal|359714|1199|039205 21525||Welsleber Str. 1|||Tierzucht und Tierhaltung|Agrar- u. Milchhof Stemmern GmbH|http://www.tonkens-agrar.de/Agrar-_und_Milchhof_Stemmern_GmbH.html
6618|||Agrar-& Absatzgen. e.G. Naumburg|Naumburg (Saale) Stadt|230903|770|03445 702976||Hallesche Str. 73|||Landwirtschaftsbetrieb|Agrar- und Absatzgenossenschaft e.G.|http://agrar-naumburg.de/
4539|||Agrar- und Beteiligungsunternehmen AGROSS e.G.|Groitzsch Stadt|533146|1777|034296 96500||Großstolpen 6|||Verband, Verein oder Organisation|Agrar- und Beteiligungsunternehmen "Agross" e.G. Großstolpen|http://www.agross-eg.de/
18230|||Körchower Land Agrargesellschaft mbH|Biendorf|375749|1252|038294 9200||Waldweg 1A|||Landwirtschaftsbetrieb|Agrar- und Kommunaldienstleistungs-GmbH Körchow|http://adresse.dastelefonbuch.de/Biendorf/2-Landwirtschaft-K%C3%B6rchower-Land-Agrargesellschaft-mbH-K%C3%B6rchow-Waldweg.html
15306|||Agrar-u.Milchprod. GbR Platkow|Gusow-Platkow|164359|548|03346 854839||Neuhofer Str. 13|||Landwirtschaftliche Produkte Einzelhandel|Agrar- und Milchproduktion GbR|http://www.firmenwissen.de/az/firmeneintrag/15306/3250038090/AGRAR_UND_MILCHPRODUKTION_GBR_PLATKOW.html
3159|||Agrar- und Schäfereibetrieb Kaltschmidt GbR|Neiße-Malxetal|281597|939|035600 35645||Preschener Dorfstraße 16|||Landesprodukte Großhandel|Agrar- und Schäfereibetrieb Kaltschmidt GbR|http://www.kaltschmidt-preschen.de/agrar-sch%C3%A4fereibetrieb-kaltschmidt-gbr/
39576|||ATG Nahrstedt mbH|Stendal Hansestadt|163304|544|039329 41490||Alte Chaussee 13|||Landwirtschaftsbetrieb|Agrar- und Tierzucht-Gesellschaft Nahrstedt mbH|http://www.firmenwissen.de/az/firmeneintrag/39576/3350008202/AGRAR_UND_TIERZUCHT_GESELLSCHAFT_NAHRSTEDT_MBH.html
98631|||Agrar-und Tierzuchtgenossenschaft Grabfeld e.G.|Grabfeld|425427|1418|036944 51775||Behrunger Weg|||Tierzucht und Tierhaltung|Agrar- und Tierzuchtgenossenschaft "Grabfeld" e.G.|http://www.firmenwissen.de/az/firmeneintrag/98631/3210026992/AGRAR_UND_TIERZUCHTGENOSSENSCHAFT_GRABFELD_E_G.html
39448|||Agrar-Betriebsgem. Hakeborn|Börde-Hakel|238218|794|039268 2386||Kaufmannsweg|||Landwirtschaftliche Produkte Einzelhandel|Agrar-Betriebsgemeinschaft GbR Hans-Jörg Leow, Volkmar Witzke, Olaf Kieler|http://www.branchenbuchsuche.de/agrar-betriebsgemeinschaft-gbr-hans-joerg-leow-volkmar-witzke-olaf-kieler-in-hakeborn_962202
6193|||Agrar Dienst Nauendorf GmbH|Wettin-Löbejün Stadt|278507|928|034603 20329||Wallwitzer Str. 52|||Landesprodukte Großhandel|Agrar-dienst-nauendorf GmbH|http://branchenbuch.meinestadt.de/wettin-loebejuen/company/1623400
39629|||Agrar-Erzeugergemeinschaft Bismark eG|Bismark (Altmark) Stadt|445001|1483|039089 3078||Bahnhofstraße 53|||Landwirtschaftsbetrieb|Agrar-Erzeugergemeinschaft Bismark e.G.|http://www.firmenwissen.de/az/firmeneintrag/39629/3350001560/AGRAR_ERZEUGERGEMEINSCHAFT_BISMARK_E_G.html
16949|||Agrar Farm Porep GmbH|Putlitz Stadt|132853|443|033981 80476||Schützenstraße 6|||Landwirtschaft|Agrar-Farm Porep GmbH|http://www.firmenwissen.de/az/firmeneintrag/16949/3270022218/AGRAR_FARM_POREP_GMBH.html
39606|||AG Lückstedt e.G.|Seehausen (Altmark) Hansestadt|1056302|3521|039391 281||Lückstedt Nr 77||||Agrar-Genossenschaft Altmärkische Höhe e.G.|http://www.agrargenossenschaft-lückstedt.de/
14715|||AGRAR-Gen. Schollene|Schollene|343661|1146|039389 234||Feldstraße 7A|||Landwirtschaftliche Produkte Einzelhandel|Agrar-Genossenschaft Asmus Petersen Schollene eG|http://www.firmenwissen.de/az/firmeneintrag/14715/3270002521/AGRAR_GENOSSENSCHAFT_ASMUS_PETERSEN_SCHOLLENE_EG.html
9627|||Agrar-Genossenschaft Bobritzschtal Oberbobr. eG|Bobritzsch-Hilbersdorf|535211|1784|037325 2330||Bobritzschtalstraße 35|||Landwirtschaftliche Genossenschaften|Agrar-Genossenschaft Bobritzschtal Oberbobritzsch e. G.|http://agrar-gen-bobritzsch.de/
29413|||Agrar-Gen. Bonese|Dähre|802758|2676|039039 239||Hauptstraße 2|||Landwirtschaftliche Produkte Einzelhandel|Agrar-Genossenschaft Bonese e. G.|http://www.firmenwissen.de/az/firmeneintrag/29413/3350003013/AGRAR_GENOSSENSCHAFT_BONESE_E_G.html
9623|||Agrar-Genossenschaft  Burgberg eG|Frauenstein Stadt|794919|2650|037326 9020||Zinnwalder Str. 6|||Landwirtschaftsbetrieb|Agrar-Genossenschaft Burgberg e.G.|http://www.agrar-burgberg.de/
6484|||Agrar-Gen. Ditfurt e.G.|Ditfurt|407636|1359|03946 3571||Harslebener Str. 12|||Landwirtschaftliche Produkte Einzelhandel|Agrar-Genossenschaft Ditfurt e. G.|http://branchenbuch.meinestadt.de/ditfurt/company/5004411
99869|||Agrargenossenschaft Goldbach e.G.|Warza|649082|2164|036255 80232||Oberer Goldbacher Weg 2|||Landwirtschaftsbetrieb|Agrar-Genossenschaft e.G.|http://www.agrar-goldbach.de/unternehmen.html
3197|||Agrar-Genossenschaft eG Jänschwalde|Jänschwalde|448119|1494|035607 535||Am Friedhof 36A|||Landwirtschaftliche Genossenschaften|Agrar-Genossenschaft e.G. Jänschwalde|http://ag-jaenschwalde.de/wp/
96528|||Agrar-Genossenschaft Effelder eG|Frankenblick|353516|1178|036766 2970||Sonneberger Str. 2|||Landwirtschaft|Agrar-Genossenschaft Effelder e.G.|http://web2.cylex.de/firma-home/agrar-genossenschaft-effelder-e-g--6041955.html
39524|||AG Elbeland Scharlibbe eG|Klietz|387906|1293|039327 9820||Am Trübengraben 1|||Landmaschinenhändler|Agrar-Genossenschaft Elbeland eG.|https://www.youtube.com/watch?v=-EuU9nRmcBk
39326|||Agrargen. Heinrichsberg|Loitsche-Heinrichsberg|200336|668|039208 2218||Loitscher Str. 115|||Landwirtschaftsbetrieb|Agrar-Genossenschaft Heinrichsberg eG|http://www.klicktel.de/branchenbuch/loitsche-heinrichsberg/verein-verband-und-organisation/genossenschaft/agrargenossenschaft/432180046
39606|||AG Krevese-Drüsedau eG|Osterburg (Altmark) Hansestadt|610915|2036|03937 210070||Hauptstraße 51|||Landmaschinenhändler|Agrar-Genossenschaft Krevese-Drüsedau eG|http://branchenbuch.meinestadt.de/osterburg-altmark/company/2278007
39221|||Agrargen. Mühlingen e.G.|Bördeland|471999|1573|039297 20242||Gnadauer Str. 10|||Landwirtschaftliche Produkte Einzelhandel|Agrar-Genossenschaft Mühlingen e.G.|http://adresse.dastelefonbuch.de/B%C3%B6rdeland/3-Landhandel-Agrargenossenschaft-M%C3%BChlingen-eG-Kleinm%C3%BChlingen-Tornitzer-Weg.html
96528|||Agrar-Genossenschaft Schalkau e.G.|Schalkau Stadt|697871|2326|036766 849390||Ehneser Str. 31|||Landwirtschaftliche Produkte Einzelhandel|Agrar-Genossenschaft Schalkau e.G.|http://www.dasoertliche.de/Themen/Agrargenossenschaft/Schalkau.html
39444|||Agrar-Gen. Schneidlingen eG|Hecklingen Stadt|341644|1139|039267 208||Holzweg 9A|||Landwirtschaftsbetrieb|Agrar-Genossenschaft Schneidlingen e.G.|http://www.klicktel.de/branchenbuch/hecklingen-bei-stassfurt/432180046B42978770/agrar-genossenschaft-schneidlingen-eg.html
18246|||Agrar-Genossenschaft Selow eG|Klein Belitz|423879|1413|038461 2604||Dorfstraße 37|||Landwirtschaftsbetrieb|Agrar-Genossenschaft Selow eG|http://adresse.dastelefonbuch.de/Klein%20Belitz/2-Landhandel-Agrar-Genossenschaft-Selow-e-G-Selow-Dorfstr.html
3096|||AGRAR-Genossenschaft Im Spreewald eG Werben|Werben|593647|1979|035603 70130||Bauernende 31A|||Landwirtschaftsbetrieb|AGRAR-Genossenschaft Werben|http://www.gartenbau.org/werben/agrar-genossenschaft-im-spreewald-eg-aULjHO
39343|||Agrarges. Börde mbH Rottmersl.|Hohe Börde|611878|2040|039206 52236||Vor dem Tore 13||||Agrar-Gesellschaft "Börde" mbH|http://www.agrargesellschaft-boerde.de/wp/
37308|||Agrar-Gesellschaft mbH Kalteneber|Heilbad Heiligenstadt Stadt|710473|2368|036083 42301||Mittelstraße 12|||Landwirtschaftliche Produkte Einzelhandel|Agrar-gesellschaft mbH|http://www.firmenwissen.de/az/firmeneintrag/37308/3230032198/AGRAR_GESELLSCHAFT_MBH_KALTENEBER.html
98646|||Agrar-GmbH Am Straufhain Streufdorf|Straufhain|718291|2394|036875 69274||Steinfelder Str. 2|||Metzgerei|Agrar-GmbH Am Straufhain|http://www.dasoertliche.de/Themen/Agrar--GmbH/Straufhain-Streufdorf.html
16269|||Agrar GmbH Bliesdorf|Bliesdorf|113791|379|033456 3173||Am Alten Kanal 2|||Landwirtschaft|Agrar-GmbH Bliesdorf|http://www.dasoertliche.de/Themen/Agrar--GmbH/Bliesdorf.html
7980|||Agrar-GmbH Grünes Tal Wolfersdorf|Berga/Elster Stadt|239482|798|036623 20356||Wernsdorf Wiesengrund 14||||Agrar-GmbH Grünes Tal Wolfersdorf|http://branchenbuch.meinestadt.de/berga-elster/company/1759275
17213|||Agrar-GmbH Grüssow|Fünfseen|86722|289|039932 19641||Hof 23|||Landwirtschaftliche Produkte Einzelhandel|Agrar-GmbH Grüssow|http://nachbarschaft.immobilienscout24.de/adressen/mecklenburg-vorpommern,mueritz-kreis,fuenfseen/dienstleistung/agrar-gmbh-gruessow,76757633.html
4860|||Agrar-GmbH Heideland Großwig|Dreiheide|236097|787|03421 705653||Lange Stücken 3|||Landwirtschaftliche Produkte Großhandel|Agrar-GmbH Heideland Großwig|http://www.firmendatenbank.de/Agrar-GmbH_&quotHeideland%22_Grosswig_318516523_62004.html
19075|||Agrar GmbH Holthusen / Pampow|Holthusen|96427|321|03865 3351||Am Dorfteich 6|||Landwirtschaftliche Produkte Einzelhandel|Agrar-GmbH Holthusen/Pampow|http://www.bauernhofeis-holthusen.de/
18465|||Agrar-GmbH Hugoldsdorf|Hugoldsdorf|277125|924|038320 303||Krakower Str. 2|||Landwirtschaftsbetrieb|Agrar-GmbH Hugoldsdorf|http://www.firmenwissen.de/az/firmeneintrag/18465/3190042334/AGRAR_GMBH_HUGOLDSDORF.html
14797|||AGRAR-GmbH Krahne|Kloster Lehnin|268310|894|033835 6070||Krahner Hauptstraße 3||||Agrar-GmbH Krahne|http://www.firmendb.de/firmen/23308.php
15898|||Agrar-GmbH Landgut  Wellmitz|Neißemünde|426122|1420|033652 242||Landgut 1|||Landwirtschaftsbetrieb|Agrar-GmbH Landgut Wellmitz|http://www.dasoertliche.de/Themen/Agrar-GmbH-Landgut-Wellmitz-Nei%C3%9Fem%C3%BCnde-Wellmitz-Landgut
17121|||Agrar GmbH  P und T Pensin/Kletzin|Kletzin|610418|2035|039998 31891||Loitzer Chaussee 2||||AGRAR-GmbH Pflanzen- und Tierproduktion Pensin/ Kletzin|http://adresse.dastelefonbuch.de/Loitz%20b%20Demmin/3-Landhandel-AGRAR-GmbH-P-u-T-Pensin-Kletzin-Loitz-Loitzer-Chaussee.html
17392|||Agrar - GmbH Putzar|Boldekow|296511|988|039722 20216||Boldekow Ausbau||||Agrar-GmbH Putzar|http://www.firmenwissen.de/az/firmeneintrag/17392/3490020760/AGRAR_GMBH_PUTZAR.html
17328|||Agrar GmbH Randowbruch|Penkun Stadt|263136|877|039751 60389||Penkuner Str. 4|||Landwirtschaft|Agrar-GmbH Randowbruch|http://www.firmenwissen.de/az/firmeneintrag/17328/3490015248/AGRAR_GMBH_RANDOWBRUCH.html
16307|||Agrar - GmbH  Schönfeld|Schönfeld|263944|880|033333 30469||Hauptstraße 20|||Landwirtschaftliche Produkte Einzelhandel|Agrar-GmbH Schönfeld|http://adresse.dastelefonbuch.de/Tantow/3-Landwirtschaft-Agrar-GmbH-Sch%C3%B6nfeld-Tantow-Hauptstr.html
17328|||Agrar GmbH Randowbruch|Penkun Stadt|263136|877|039751 60389||Penkuner Str. 4|||Landwirtschaft|Agrar-GmbH Randowbruch|http://www.firmenwissen.de/az/firmeneintrag/17328/3490015248/AGRAR_GMBH_RANDOWBRUCH.html
16307|||Agrar - GmbH  Schönfeld|Schönfeld|263944|880|033333 30469||Hauptstraße 20|||Landwirtschaftliche Produkte Einzelhandel|Agrar-GmbH Schönfeld|http://adresse.dastelefonbuch.de/Tantow/3-Landwirtschaft-Agrar-GmbH-Sch%C3%B6nfeld-Tantow-Hauptstr.html
16775|||Agrar GmbH Sonnenberg|Schönermark|415993|1387|03306 2266||Granseer Str. 8|||Werkstätten|Agrar-GmbH Sonnenberg|http://www.moz.de/artikel-ansicht/dg/0/1/1266782
18196|||Agrar GmbH Kavelstorf|Dummerstorf|148811|496|038208 225||Dammer Str. 2A|||Bauernmarkt|Agrar-gmbh-kavelstorf|http://www.ff-kavelstorf.de/
99713|||Agrar-Produkt und Handels GmbH & CO KG Allmenhausen|Ebeleben Stadt|182333|608|036020 72819||Thomas-Müntzer-Siedlung|||Verwaltungsgesellschaften|Agrar-Produkt und Handels Verwaltungs GmbH Allmenhausen|http://branchenbuch.meinestadt.de/ebeleben/company/9021313
