17398|||Pieritz/Schröder GbR Landwirtschafstbetrieb|Ducherow|296497|988|None||No Address|||No Business Description|No Business Name|2725
4838|||Landgut Zschettgau GmbH|Jesewitz|296364|988|034241 52972|landgut-zschettgau@t-online.de|Bergstraße 8||||Landgut Zschettgau GmbH|980
3253|||Agrargenossensch. eG Frankena|Doberlug-Kirchhain Stadt|296231|987|035322 4792||Hauptstraße 5|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G:|1251
99817|||Agrargenossenschaft Großenlupnitz e.G.|Eisenach Stadt|296139|987|036920 80202||Über dem Flinzhöck 6|||Landwirtschaftsbetrieb|Agrargenossenschaft Großenlupnitz eG|1321
9603|||Großvoigtsberg Agrar GmbH|Großschirma Stadt|295981|987|037328 8020||Am Steinberg 4|||Milchprodukte Hersteller und Molkereien|Großvoigtsberg Agrar GmbH|2049
99628|||Aue-Milch GmbH|Guthmannshausen|295608|985|None|r.hecker@agrar-guthmannshausen.de|No Address|||No Business Description|No Business Name|3702
4849|||Authausener Landwirtschaftsgesellschafts mbH|Laußig|295597|985|None|mail@a-lw.de|No Address|||No Business Description|No Business Name|1033
17217|||AGRAR-GmbH  PENZLIN|Penzlin Stadt|295091|984|03962 210245|agrar_gmbh_penzlin@t-online.de|Warener Chaussee 34|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH|79
17291|||Mfg. Falkenwalde/Bertikow mbH|Uckerfelde|294602|982|039858 293||Dorfstraße 27|||Landwirtschaftsbetrieb|Marktfruchtgesellschaft Falkenwalde/Bertikow mbH|2471
6347|||AgrarGen. Helmsdorf eG.|Gerbstedt Stadt|294432|981|034783 6550||Pollebener Str. 7|||Landwirtschaftsbetrieb|Agrargenossenschaft Helmsdorf eG|1330
30974|||Calenberg Bredenbeck GbR|Wennigsen (Deister)|293997|980|None||No Address|||No Business Description|No Business Name|2726
4808|||Getreide Burkartshain GmbH|Wurzen Stadt|293909|980|034261 61306||Kührener Str. 3|||Landesprodukte Großhandel|Getreide Burkartshain GmbH|2011
18246|||Gutsverwaltung Gnemern  KG|Papendorf|293789|979|038464 229735||Hauptstraße|||Bauernhof|Gutsverwaltung Gnemern KG|2102
2929|||Heim Rinderfarm Neiße GmbH|Rothenburg/O.L. Stadt|293724|979|035891 32232||Dorfstraße 47|||Landwirtschaftliche Lagerhäuser|Heim Rinderfarm Neiße GmbH|2143
14959|||agt Agrar GmbH Trebbin|Trebbin Stadt|293693|979|033731 89142||Trebbiner Allee 12|||Landwirtschaftsbetrieb|agt|1609
17111|||Keilerhof Jahns GbR|Hohenbollentin|293500|978|039996 70263||Dorfstraße 34|||Landwirtschaft|Hans-Joachim Jahns und Jürgen Honermeier Keilerhof GbR|2135
39114|||Agrar GmbH Randau/Calenberge|Magdeburg Landeshauptstadt|293447|978|03928 402097||Prinzenwiese 1|||Landwirtschaftliche Produkte Einzelhandel|Agrar GmbH Randau|1116
15377|||AMG Agrar und Marketing Gesellschaft mbH|Oberbarnim|293333|978|None|amg-grunow@t-online.de|No Address|||No Business Description|No Business Name|257
7819|||Agrargenossenschaft Drei Eichen eG Leubsdorf|Miesitz|293270|978|036482 30806|ag.leubsdorf@t-online.de|Lemnitzer Str. 2|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Drei Eichen eG Leubsdorf|52
18337|||Agrargenossenschaft Schulenberg e. G.|Marlow Stadt|293216|977|038221 214|agrargenossenschaft.schulenberg@gmx.de|Marlower Chaussee 10|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Schulenberg e.G.|205
6889|||Agrargenossenschaft Kropstädt e.G.|Wittenberg Lutherstadt|292841|976|03491 409738|agrargenossenschaft.kropstaedt@t-online.de|Karlsfelder Str. 10|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Kropstädt e.G.|202
17139|||Agrargenossenschaft Schwinkendorf e.G.|Schwinkendorf|292801|976|039953 70520||Dorfstraße 65|||Landwirtschaftsbetrieb|Agrargenossenschaft Schwinkendorf e. G.|1435
15326|||Agrarprodukte Mallnow/ Schönfließ eG|Lebus Stadt|292666|976|033602 423|agramallnow@online.de|Schönfließer Str. 8|||Landwirtschaftliche Produkte Einzelhandel|Agrarprodukte Mallnow/Schönfließ eG|77
17268|||Agrargenossenschaft Buchenhain eG|Boitzenburger Land|292531|975|039889 712||Buchenhain 7|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Buchenhain eG|1232
39624|||Agrarges. Neukirchen mbH|Bismark (Altmark) Stadt|292355|975|039083 361|renate.metzger@lu-metzger.de|Schönebecker Str. 1|||Landesprodukte Großhandel|Agrargesellschaft Neukirchen mbH|3710
18551|||Marktfrucht GbR Spyker|Glowe|292292|974|None|info@schloss-spyker.de|No Address|||No Business Description|No Business Name|852
6246|||Agrarzentr.Bad Lauchstädt e.G.|Bad Lauchstädt Goethestadt|292259|974|034635 20266||Windmühlenstraße 27|||Landschaftsgärtner|Agrarzentrum e.G.|1592
19306|||Landw. Erzeugerring e.G. Brenz|Brenz|292056|974|038757 5280||Friedensstraße 1|||Landwirtschaftsbetrieb|Landwirtschaftlicher Erzeugerring e. G. Brenz|2368
83410|||Bayer.Staatsmin.d.Justiz GKL|Laufen St|291891|973|None||No Address|||No Business Description|No Business Name|2727
19079|||Lewitz-Naturprodukte Goldenstädt eG|Banzkow|291883|973|03868 718|buchhaltung@lewitz-naturprodukte.de|Theodor-Körner-Straße 8|||Bioladen|Lewitz-Naturprodukte e. G.|341
18516|||Landgut Bretwisch GmbH & Co. KG|Süderholz|291652|972|None||No Address|||No Business Description|No Business Name|2728
17349|||Agrargenossenschaft Kreckow eG|Groß Miltzow|291298|971|039753 23033|agrar.kreckow@freenet.de|Kreckow 28|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Kreckow e.G.|150
14959|||TRIMER Agrarprodukte GmbH|Trebbin Stadt|290971|970|None|info@agt-eg.de|No Address|||No Business Description|No Business Name|602
8223|||Landgut Neustadt GmbH|Neustadt/Vogtl.|290274|968|None||No Address|||No Business Description|No Business Name|2729
19339|||AG eG Kletzke|Plattenburg|290080|967|0172 3147188||Siedlerstraße|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft eG Kletzke|1276
17139|||Bernd und Frank Meyer KG|Malchin Stadt|289729|966|None||No Address|||No Business Description|No Business Name|2730
6295|||AgrarGen. Volkstedt e.G.|Eisleben Lutherstadt|289668|966|03475 603085||Oberrißdorfer Str. 1|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Volkstedt e.G.|1450
16833|||Agrarges.Königshorst mbH|Fehrbellin|289446|965|None||No Address|||No Business Description|No Business Name|2731
4886|||Landesamt für Umwelt Landwirtschaft und Geologie Lehr- und Versuchsgut  Leiter|Arzberg|289366|965|None||No Address|||No Business Description|No Business Name|2732
17139|||Agrar GmbH & CoKG Basedow|Basedow|289295|964|039957 20810|agrar-basedow@t-online.de|Wargentiner Str. 15||||Agrar GmbH & Co. KG Basedow|86
17391|||Hof Schönberg Peenetal GmbH|Postlow|289141|964|03971 258890||Görke 37A|||Bioladen|Hof Schönberg Peenetal GmbH|2191
6425|||Agrargen. Plötzkau e.G.|Plötzkau|289121|964|034692 31637||Hauptstraße 22a|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Plötzkau E.g.|1419
4880|||Elbeland Aktiengesellschaft Neiden|Elsnig|289111|964|03421 712437||Hauptstraße 57|||Landwirtschaftliche Produkte Einzelhandel|Elbeland AG|1889
2829|||Agrargenossenschaft Gersdorf/Dt.-Paulsdorf eG|Markersdorf|288871|963|035829 60232||Kleine Seite 19|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Gersdorf/Deutsch Paulsdorf e.G.|1307
99441|||Agrargenossenschaft Mellingen e G|Mellingen|288848|963|036453 80325|agmellingeneg@t-online.de|Köttendorfer Str.|||E-Commerce-Dienst|Agrargenossenschaft Mellingen e.G.|74
14806|||AG -Planetal- Lütte e.G.|Bad Belzig Stadt|288793|963|None||No Address|||No Business Description|No Business Name|2733
39317|||S & W  Agrar GmbH|Elbe-Parey|288786|963|None||No Address|||No Business Description|No Business Name|2734
2779|||Agrargenossenschaft e.G. Hainewalde-Großschönau|Hainewalde|288661|962|035841 38289|riedel@agrar-eg-hainewalde.de|Charlottenruh 19|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G.|3714
74889|||Kraichgauer Güterverwaltungen|Sinsheim Stadt|288212|961|None|mvg@gueterverwaltungen.de|No Address|||No Business Description|No Business Name|1080
39638|||Gardelegener Agrar GmbH|Gardelegen Hansestadt|287968|960|03907 714290|gardelegener-agrar-gmbh@t-online.de|Ipser Weg 44|||Landwirtschaftliche Produkte Einzelhandel|Gardelegener Agrar GmbH|434
16727|||LSV Landwirtschafts GmbH|Oberkrämer|287876|960|03304 32492||Perwenitzer Chaussee 2|||Landwirtschaft|LSV Landwirtschafts GmbH|2434
7368|||Agrar eG. Remptendorf|Remptendorf|287870|960|036640 3040|agrar@agraregremptendorf.de|Umspannwerkstraße 15|||Landwirtschaftsbetrieb|Agrar eG Remptendorf|161
18528|||Klaus Störtebeker Landwirtschafts GmbH|Patzig|287622|959|None||No Address|||No Business Description|No Business Name|2735
19406|||Gut Prestin GmbH|Bülow|287303|958|None||No Address|||No Business Description|No Business Name|2736
6686|||GbR Vogel|Lützen Stadt|287047|957|0361 5504252||Lange Brücke 12|||EDV-Berater|EDV-Beratung Vogel GbR|1876
4680|||Agrarhof Ziegner GmbH|Colditz Stadt|286995|957|034381 40472|info@agrarhof-ziegner.de|Colditzer Str. 11|||Landwirtschaftliche Produkte Einzelhandel|Agrargemeinschaft Ziegner & Otto GmbH|592
8239|||Milchgut Triebtal KG|Falkenstein/Vogtl. Stadt|286797|956|037463 88279|milchguttriebtal@t-online.de|Schulstraße 3|||Molkerei|Milchgut Triebtal KG|1061
39646|||Agrar GmbH Wassensdorf|Oebisfelde-Weferlingen Stadt|286649|955|039002 42091|agrargmbh-oebisfelde@t-online.de|Magdeburger Str. 29|||Landwirtschaftsbetrieb|Agrar GmbH|210
17291|||Agrar GbR Jähne / Marquardt|Nordwestuckermark|286510|955|039852 3872|agrar-gbr_wittstock@t-online.de|Museumsstraße|||Landwirtschaftsbetrieb|Jähne und Marquardt Agrar GbR|96
15324|||Letschiner Agrargesell. mbH|Letschin|286477|955|None|wipperdorferagrar@freenet.de|No Address|||No Business Description|No Business Name|3814
17237|||Groß Schönfelder Feldbau GmbH|Blankensee|286476|955|039826 12369||Groß Schönfeld 5B|||Garten-/Landschaftsbauunternehmen|Groß Schönfelder Feldbau GmbH|2044
6268|||Gosa-Land GbR|Mücheln (Geiseltal) Stadt|286401|955|None||No Address|||No Business Description|No Business Name|2737
14641|||GbR Schöppler-Ehrmann Gutsverwaltung|Nauen Stadt|286168|954|033239 70724||Am Anger 2|||Gutsverwaltungen|Gutsverwaltung Schöppler-Ehrmann GbR|2105
6780|||AG Großzöberitz e. G.|Zörbig Stadt|285814|953|034956 20251|info@jfag.ch|Schmiedeweg 10|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Großzöberitz e.G.|749
18236|||Landw.-Lohn GmbH Heidenholt|Kröpelin Stadt|285454|952|038292 8190||Wismarsche Str. 51|||Landwirtschaft|Landwirtschaftliche-Lohn GmbH Heidenholt|2361
8539|||Agrargenossenschaft Rodau e.G.|Rosenbach/Vogtl.|285373|951|037435 51737|AGRodauV@t-online.de|Stelzenweg 16|||Grosshändler|Agrargenossenschaft Rodau e.G.|239
17255|||Öko-Agrargesellschaft Wesenberg mbH|Wesenberg Stadt|285173|951|039832 20236|oeko-wesenberg@t-online.de|Wustrower Chaussee 11|||Landmaschinenhändler|Agrargenossenschaft Wesenberg eG|3667
17495|||Gut Ranzin GbR|Züssow|284798|949|038355 61213||Dorfstraße 34|||Gutsverwaltungen|Agrarservice Ranzin GbR|1563
15890|||Agrargenossenschaft Kieselwitz eG|Schlaubetal|284363|948|033654 250||LPG-Weg 1|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Kieselwitz eG|1377
17094|||Agrargesellschaft Cammin mbH|Cammin|284350|948|039603 21125||Lindenstraße 1|||Landwirtschaftsbetrieb|Agrargesellschaft Cammin mbH|1475
19339|||APG eG Viesecke|Plattenburg|283857|946|None||No Address|||No Business Description|No Business Name|2738
18236|||Landw.- Lohn GmbH Eschenbarg|Kröpelin Stadt|283531|945|038292 8190||Wismarsche Str. 51|||Landwirtschaft|Landwirtschaftliche-Lohn GmbH Heidenholt|2362
3238|||Landw. GbR Sorno|Finsterwalde Stadt|283372|945|None||No Address|||No Business Description|No Business Name|2739
23974|||Agrargenossenschaft Hagebök e.G.|Neuburg|283284|944|038426 20246||Dorfstraße 16b|||Landwirtschaftsbetrieb|Agrargenossenschaft Hagebök eG|1324
98646|||Agrargenossenschaft Werratal e.G.|Reurieth|282998|943|036961 40057||Zur alten Str. 4|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Werratal e.G.|1457
39517|||Bake-Meyer GbR|Burgstall|282666|942|039364 357||Blätzer Str. 13|||Landwirtschaftliche Produkte Einzelhandel|Bake- Meyer GbR|1664
17039|||Agrargenossenschaft Roggenhagen e.G.|Brunn|282432|941|None|agrar@roggenhagen.com|No Address|||No Business Description|No Business Name|162
4603|||Agrargenossenschaft Taupadel e.G.|Nobitz|282426|941|034493 21447|ag-taupadel@t-online.de|Bornshain 53|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Taupadel e.G.|44
6528|||Landgut Goldene Aue GmbH|Wallhausen|282257|941|034656 59000||Mühlgebreite 5|||Landwirtschaftliche Produkte Einzelhandel|Landgut Goldene Aue GmbH|2312
39264|||AG Steutz e. G.|Zerbst/Anhalt Stadt|282255|941|None||No Address|||No Business Description|No Business Name|2740
6425|||LWPAG Schackstedt|Alsleben (Saale) Stadt|282182|941|None||No Address|||No Business Description|No Business Name|2741
29393|||BG Ahrenholz GbR|Groß Oesingen|282171|941|None||No Address|||No Business Description|No Business Name|2742
25920|||Hinrich Matthiesen AckerbauGbR|Risum-Lindholm|281959|940|None||No Address|||No Business Description|No Business Name|2743
18469|||GbR Kromminga Gut Velgast|Velgast|281853|940|038324 89300||An der Meierei 5|||Landesprodukte Großhandel|Hero Kromminga und Arthur Kromminga|2168
38704|||Altenrode-Liebenburg GbR|Liebenburg|281772|939|None|lorenz@schintling-horny.de|No Address|||No Business Description|No Business Name|1009
6493|||Agrargenossenschaft Straßberg/ Siptenfelde|Harzgerode Stadt|281727|939|039488 79066|agsiptenfelde@t-online.de|Straßberger Str. OT|||Landwirtschaftliche Produkte Vertrieb|Agrargenossenschaft Strassberg/Siptenfelde eG.|248
3159|||Agrar- und Schäfereibetrieb Kaltschmidt GbR|Neiße-Malxetal|281597|939|035600 35645|d-kaltschmidt@gmx.de|Preschener Dorfstraße 16|||Landesprodukte Großhandel|Agrar- und Schäfereibetrieb Kaltschmidt GbR|368
4895|||Agroland GmbH Saxdorf|Uebigau-Wahrenbrück Stadt|281579|939|035341 2852||Hauptstraße 30|||Landwirtschaftsbetrieb|Agroland landwirtschaftliche Unternehmensgesellschaft mbH|1607
19309|||Rinderzucht Lanz-Lenzen AG|Lenzen (Elbe) Stadt|281500|938|038792 9240|info@rinderzucht-lanz-lenzen.de|Am Bahndamm 11|||Landwirtschaftsbetrieb|Elbland Agrar GmbH|841
38486|||Könnig und Zerneke GmbH Landwirtschaftsbetrieb|Klötze Stadt|281081|937|039005 220||Turmweg 21|||Landwirtschaftsbetrieb|Landwirtschaftsbetrieb Könnig und Zerneke GmbH|2392
7751|||Agrargemeinschaft  Gebirge  e.G.|Milda|281015|937|036422 22425|agrar.gebirge@t-online.de|Dorfstraße 1|||Forstwirtschaft|Agrargemeinschaft Gebirge eG|144
3099|||Landhöfe Kolkwitz GmbH|Kolkwitz|280507|935|None||No Address|||No Business Description|No Business Name|2744
6647|||Kahlwinkel Agrar KG|Finneland|280416|935|034465 88296|agrar-kahlwinkel-gmbh@t-online.de|Rudolf-Breitscheid-Straße 32A|||Photovoltaik- und Solaranlageninstallateure|Kahlwinkel Agrar KG|111
37133|||Marktfrucht GbR Hoher Hagen|Friedland|280315|934|None|camping.lesser@t-online.de|No Address|||No Business Description|No Business Name|352
98704|||Landwirtschaft Wümbach GmbH|Wolfsberg|280127|934|036785 50394|landwirtschaft.wuembach@t-online.de|Langewiesener Str. 39|||Grosshändler|Landwirtschaft Wümbach GmbH & Co. KG|988
8396|||FERMILA GmbH & Co. KG|Waldenburg Stadt|279848|933|037608 22418|Fermila@t-online.de|Waldenburger Str. 1|||Molkerei|Fermila GmbH & Co. KG|411
7619|||Agrargenossenschaft Graitschen/Höhe e.G.|Schkölen Stadt|279748|932|036694 4940|aggraitschen@web.de|Graitschen auf der Höhe 27|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Graitschen/Höhe e.G.|68
3253|||APG Prießen eG|Doberlug-Kirchhain Stadt|279679|932|None||No Address|||No Business Description|No Business Name|2745
37671|||Metternich-Ratibor-Corvey KG|Höxter Stadt|279669|932|05271 959300||Corvey|||Landwirtschaft|Metternich Ratibor Corvey KG|2483
17091|||GbR Engel|Rosenow|279294|931|None|info@engelweincafe-bremen.de|No Address|||No Business Description|No Business Name|666
14641|||GbR Märk. Hof Selbelang|Paulinenaue|279131|930|None|info@maerkischerhof.com|No Address|||No Business Description|No Business Name|792
8352|||ELAF-Erzgebirgische Landfarm GmbH /die|Raschau-Markersbach|279105|930|03774 22725||Gewerbestraße 5|||Landwirtschaftsbetrieb|ELAF- Erzgebirgische Landfarm GmbH|1888
1623|||Strudel Ernst & Wilhelm GbR vertreten d. Ernst oder Wilhelm Strudel|Lommatzsch Stadt|279028|930|None||No Address|||No Business Description|No Business Name|2746
15926|||Agrar-GbR Karche Richter-Speller|Luckau Stadt|278993|930|None|info@gbr-karche.de|No Address|||No Business Description|No Business Name|687
1768|||Agrargenossenschaft e. G. Cunnersdorf|Glashütte Stadt|278836|929|035053 48534|agrargenossenschaft-cunnersd@t-online.de|Dorfstraße 42b|||Landwirtschaftsbetrieb|Agrargenossenschaft e.G. Cunnersdorf/Osterzgebirge|196
4618|||Agrarunternehmen am Leinawald e.G. AGRaL|Langenleuba-Niederhain|278569|929|034497 78210||Gärtnerweg 5|||Landwirtschaftliche Produkte Einzelhandel|Agrarunternehmen am Leinawald e.G. AGRaL|1566
6193|||Agrar Dienst Nauendorf GmbH|Wettin-Löbejün Stadt|278507|928|034603 20329|info@wimex-online.de|Wallwitzer Str. 52|||Landesprodukte Großhandel|Agrar-dienst-nauendorf GmbH|901
9456|||Agrargenossenschaft Arnsfeld eG|Mildenau|278419|928|037343 2008|agrar-arnsfeld@t-online.de|Hauptstraße 162|||Landwirtschaftsbetrieb|Agrargenossenschaft Arnsfeld|85
34439|||Freiherr von Weichs KG Borlinghausen|Willebadessen Stadt|278385|928|05642 94553|verwaltung@freiherrvonweichs.de|Hauptstraße 1|||Gutsverwaltungen|Freiherr von Weichs KG|3791
7646|||Agrargenossenschaft Ottendorf e.G.|Ottendorf|278091|927|None|agrar.gebirge@t-online.de|No Address|||No Business Description|No Business Name|145
14806|||Dahnsdorfer Landw. GbR|Planetal|278036|927|033843 51512|dalawi@gmx.de|Belziger Str. 4|||Landwirtschaftsbetrieb|Dahnsdorfer Landwirtschaft GbR|372
18519|||Bremerhäger Landgut GmbH|Sundhagen|277813|926|None||No Address|||No Business Description|No Business Name|2747
16845|||H.Danhuber Gutsverwaltung Kantow/Blankenberg GbR|Wusterhausen/Dosse|277599|925|None|osterwald-danhuber@e-danhuber.de|No Address|||No Business Description|No Business Name|3674
16909|||Agrar GmbH Blesendorf-Zaatzke|Heiligengrabe|277550|925|033962 50236||An der Werkstatt 1|||Verbände und Vereinigungen|Agrargenossenschaft Blesendorf - Zaatzke e.G.|1225
16792|||Bauerngen. Badingen e.G.|Zehdenick Stadt|277354|925|03307 2540||Badinger Weg 1B|||Landwirtschaftliche Genossenschaften|Bauerngenossenschaft Badingen eG|1680
18465|||Agrar-GmbH Hugoldsdorf|Hugoldsdorf|277125|924|038320 303||Krakower Str. 2|||Landwirtschaftsbetrieb|Agrar-GmbH Hugoldsdorf|1170
14662|||AG Vietznitz eG|Wiesenaue|276555|922|0173 2065370||Klessener Str. 22|||Landwirtschaftsbetrieb|Agrargenossenschaft Friesack e.G.|1304
9366|||Agrargenossenschaft Stollberg eG|Stollberg/Erzgeb. Stadt|275887|920|037296 6880|christine.ritter@t-online.de|Schneeberger Str. 57|||Landwirtschaftsbetrieb|Agrargenossenschaft Stollberg eG|361
15848|||Agrargenossenschaft Pfaffendorf e.G.|Rietz-Neuendorf|275646|919|033672 219||Pfaffendorfer Chaussee 18|||Landwirtschaftsbetrieb|Agrargenossenschaft Pfaffendorf e.G.|1417
16515|||NGH Agrar GmbH & Co. Agrargesellsch. Nonnendorf KG|Niederer Fläming|275495|918|033744 60304||Hauptstraße 11|||Landwirtschaftsbetrieb|NGH Agrar Nonnendorf GmbH|2581
16775|||Landwirtsch.GmbH Meseberg|Gransee Stadt|275469|918|03306 21824||Dorfstraße 42|||Landwirtschaft|Landwirtschafts GmbH Meseberg|2381
7616|||Abtei-Bäuerliche Aktiengesellschaft|Rauschwitz|275330|918|036692 22217|abteirauschwitz@live.de|Dorfstraße 11|||Landwirtschaftliche Produkte Einzelhandel|Abtei-Bäuerliche AG Rauschwitz|11
7819|||Agrargenossenschaft Dreitzsch eG|Dreitzsch|275292|918|036481 22047|salzmann@gis-gbr.de|An der Kreisstraße 25|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Dreitzsch eG|3724
18314|||Holck GbR|Divitz-Spoldershagen|275122|917|None||No Address|||No Business Description|No Business Name|2748
4924|||Elsterland GmbH Wahrenbrück|Uebigau-Wahrenbrück Stadt|275030|917|035341 94425||Friedensstraße 2|||Hersteller|Elsterland GmbH Wahrenbrück|1895
38889|||Agrarproduktivgenossenschaft Derenburg-Heimburg eG|Blankenburg (Harz) Stadt|274971|917|039453 416||Ströbecker Str. 1|||Landmaschinenhändler|Agrarproduktivgenossenschaft Derenburg-Heimburg e.G.|1557
16845|||AG Breddin eG|Breddin|274327|914|None|bbueter@bb-international.ch|No Address|||No Business Description|No Business Name|305
9633|||AGRAR GmbH Zug|Halsbrücke|274244|914|None|verwaltung@agrar-niederschoena.de|No Address|||No Business Description|No Business Name|3787
6869|||Öko-Agrar-GbR Düben-Klieken Düben-Klieken|Coswig (Anhalt) Stadt|274151|914|None||No Address|||No Business Description|No Business Name|2749
18519|||Miltzower Milchhof GmbH|Sundhagen|273964|913|038328 391||Schwarzer Weg 4 OT|||Rinderzüchtereien|Miltzower Milchhof GmbH|2546
15913|||Agrargen. Wittmannsdorf eG|Märkische Heide|273884|913|035476 286||Zum Kohlberg 1 |||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Wittmannsdorf eG|1461
15377|||Agrargen. eG Klosterdorf|Oberbarnim|273713|912|03341 23049|AG-bernsdorf@t-online.de|Str. des Friedens 33|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft eG Klosterdorf|21
39175|||Agrarunternehmen Menz e.G|Gommern Stadt|273612|912|039292 2176||Gübser Weg 1|||Landwirtschaftsbetrieb|Agrarunternehmen Menz eG.|1572
18320|||ADAP Pflanzenproduktion GmbH|Ahrenshagen-Daskow|273371|911|038225 30460||Zornower Str. 5|||Baumschule|ADAP Pflanzenproduktion GmbH|1348
17091|||Milchhof  Wischershausen/ Teetzleben GmbH und Co. KG|Wildberg|273082|910|039604 20241||Dorfstraße 32|||Molkerei|Milchhof Wischershausen/ Teetzleben GmbH & Co. KG|2529
6647|||Tierprod. GbR Klug/Braune|Finneland|273050|910|034465 88292||Rudolf-Breitscheid-Straße 32A|||Schafzüchtereien|Klug & Braune Tierproduktion GbR|2270
6295|||agriculture GmbH|Eisleben Lutherstadt|272825|909|03475 633960|agri-wolferode@t-online.de|Eislebener Chaussee 11||||Agriculture GmbH|229
23992|||GbR Leu / Petters|Neukloster Stadt|272586|909|None||No Address|||No Business Description|No Business Name|2750
17268|||Gut Hardenbeck MF+VM GmbH|Boitzenburger Land|272270|908|None||No Address|||No Business Description|No Business Name|2751
4617|||Agrargenossenschaft Gerstenberg e.G.|Gerstenberg|271942|906|03447 830441||Mühlstraße 54A|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Gerstenberg e.G.|1308
19230|||Neuenroder Land- und Tier GmbH|Lübtheen Stadt|271679|906|038856 3780||Am Pk.|||Landesprodukte Großhandel|Neuenroder Land- und Tier GmbH|2578
9629|||Agrargenossenschaft  Neukirchen/Hirschfeld eG|Reinsberg|271645|905|037324 7466|AG.Schaedel@t-online.de|Steinbacher Str. 5|||Landwirtschaftliche Produkte Großhandel|Agrargenossenschaft Neukirchen-Hirschfeld eG|59
7580|||MKR Mutterkuh GmbH|Rückersdorf|271445|905|None||No Address|||No Business Description|No Business Name|2752
7616|||Agrarprodukt Hainspitz e.G.|Bürgel Stadt|271329|904|036691 45075|aphainspitz1@t-online.de|Döllschütz|||Grosshändler|Agrarprodukt Hainspitz e.G. Milchviehanlage|271
9432|||Landgut Am Dörrhaus AG|Großolbersdorf|271091|904|03735 62385|info@bauernland-ag.de|Lengefelder Str. 12|||Stalleinrichtungen Großhandel|Landgut Am Dörrhaus AG|619
39171|||GbR Beese/Lüer|Sülzetal|271057|904|None||No Address|||No Business Description|No Business Name|2753
16928|||Marktfrucht GmbH Seefeld|Pritzwalk Stadt|271011|903|03395 800826||Hauptmannsweg|||Landwirtschaft|Mafru Marktfrucht GmbH Seefeld|2447
19288|||Denissen Landwirtschafts GmbH & CoKG|Wöbbelin|270817|903|None|mail@hof-denissen.de|No Address|||No Business Description|No Business Name|1036
19273|||Agrargesellschaft Melkof mbH|Vellahn|270765|903|038848 20309||Zum Milchviehhof 1|||Landwirtschaftliche Genossenschaften|Agrargenossenschaft Melkof e.G.|1399
29439|||Sowa-Lühring GbR|Lüchow (Wendland) Stadt|270706|902|None||No Address|||No Business Description|No Business Name|2754
6785|||Öko-Land Wörlitz e.G.|Oranienbaum-Wörlitz Stadt|270683|902|034905 4150|info@oeko-woerlitz.de|Griesener Str. 33|||Landwirtschaftsbetrieb|Agrargenossenschaft Wörlitz e.G.|828
18519|||Behnkendorfer Landprodukt GmbH|Sundhagen|270599|902|038328 290||Dorfstraße 25|||Landwirtschaftliche Produkte Einzelhandel|Behnkendorfer Landprodukt GmbH|1697
3238|||Mutterkuh-AGRAR-GmbH Lugau Sitz Drößig|Heideland|270262|901|03531 50100|necz@lawi-fiwa.de|Dorfstraße 30|||Landwirtschaftsbetrieb|Mutterkuh-Agrar-GmbH|1083
37574|||Einbecker Land GmbH & Co. KG|Einbeck Stadt|270237|901|05561 81748||Am Klee 7||||Einbecker Land GmbH & Co. KG|1885
4932|||Schradenmilch Milch- und Vieherzeugungs GmbH|Hirschfeld|270018|900|None||No Address|||No Business Description|No Business Name|2755
9432|||BAUERNLAND Agrar AG|Großolbersdorf|269913|900|None|info@bauernland-ag.de|No Address|||No Business Description|No Business Name|620
4924|||Landhof GmbH Möglenz|Bad Liebenwerda Stadt|269870|900|None|info@ag-mbg.de|No Address|||No Business Description|No Business Name|531
99830|||Agrargenossenschaft  Normannstein Treffurt e.G.|Treffurt Stadt|269718|899|036926 98305|agrar-treffurt@t-online.de|Mühlhäuser Str. 31|||Landwirtschaftliche Produkte Einzelhandel|Agrargenossenschaft Normannstein Treffurt e.G.|130
6369|||Gruma Agrar GmbH Gut Elsdorf|Köthen (Anhalt) Stadt|269546|898|03496 216789||Lindenpl. 1|||Landwirtschaftsbetrieb|Gut Elsdorf - GRUMA Agrar GmbH|2071
